query_id,logical_product_id,query_text,query_type,product_name,raw_response,relevance,justification,parse_status
45,P0276,CC cream to even out skin tone,single_property,Continuous Correction Tone-Evening CC Cream SPF 50+,"{""relevance"": 3, ""justification"": ""The product is a CC cream with full coverage, SPF 50+, and clinically tested to reduce discoloration and hyperpigmentation, directly addressing skin tone evenness. No query-relevant contradiction exists in the evidence.""}",3,"The product is a CC cream with full coverage, SPF 50+, and clinically tested to reduce discoloration and hyperpigmentation, directly addressing skin tone evenness. No query-relevant contradiction exists in the evidence.",ok
28,P0477,Something that brightens,broad_or_underspecified,Hoola Matte Powder Bronzer,"{""relevance"": 2, ""justification"": ""The product is a bronzer that warms the complexion, supporting the brightening effect. However, it is primarily a warm-toned bronzer, not a true brightener, and the query lacks specificity on shade or function, making the relevance partial.""}",2,"The product is a bronzer that warms the complexion, supporting the brightening effect. However, it is primarily a warm-toned bronzer, not a true brightener, and the query lacks specificity on shade or function, making the relevance partial.",ok
4,P0108,Noncomedogenic pore-blurring product,broad_or_underspecified,Blur Screen SPF 30 Blurring Makeup Primer,"{""relevance"": 2, ""justification"": ""The product is a noncomedogenic blurring primer with SPF 30, supporting the pore-blurring function and noncomedogenic claim. However, cons mention it can cause breakouts and drying, contradicting noncomedogenicity; evidence is conflicting.""}",2,"The product is a noncomedogenic blurring primer with SPF 30, supporting the pore-blurring function and noncomedogenic claim. However, cons mention it can cause breakouts and drying, contradicting noncomedogenicity; evidence is conflicting.",ok
17,P0780,Concealer for under the eyes,single_property,Peeper Perfect Under-Eye Concealer,"{""relevance"": 2, ""justification"": ""The product is a concealer specifically for under-eye use with full coverage and hydrating properties, affirming the central need. However, cons mention poor coverage and irritation, contradicting key requirements.""}",2,"The product is a concealer specifically for under-eye use with full coverage and hydrating properties, affirming the central need. However, cons mention poor coverage and irritation, contradicting key requirements.",ok
22,P0092,Powder bronzer with a warm undertone for a sun-kissed look,multiple_requirements,Beautiful Skin Sun-Kissed Glow Cream Bronzer,"{""relevance"": 3, ""justification"": ""The product is a cream bronzer with a sun-kissed finish and offers warm undertones as part of its 'sun-kissed shades'. It provides a powdery-cream finish that blends seamlessly for a natural glow, supporting the query's core needs. No query-relevant contradiction exists.""}",3,"The product is a cream bronzer with a sun-kissed finish and offers warm undertones as part of its 'sun-kissed shades'. It provides a powdery-cream finish that blends seamlessly for a natural glow, supporting the query's core needs. No query-relevant contradiction exists.",ok
3,P1265,Primer that does not pill under foundation,problem_or_negative_constraint,Your Skin But Better Foundation + Skincare,"{""relevance"": 0, ""justification"": ""The query asks for a primer that does not pill under foundation, but the product is a foundation, not a primer. No evidence addresses pillage or primer function; the product's finish and coverage are discussed, but not pill resistance.""}",0,"The query asks for a primer that does not pill under foundation, but the product is a foundation, not a primer. No evidence addresses pillage or primer function; the product's finish and coverage are discussed, but not pill resistance.",ok
2,P0362,Pore-minimizing face primer with a matte finish for oily skin,multiple_requirements,FaceStudio Master Prime Blur + Pore Minimize Primer,"{""relevance"": 1, ""justification"": ""The primer reduces pore appearance and has a matte finish, supporting the core need. However, it causes breakouts and drying, contradicting its suitability for oily skin, which requires non-comedogenic, non-drying properties.""}",1,"The primer reduces pore appearance and has a matte finish, supporting the core need. However, it causes breakouts and drying, contradicting its suitability for oily skin, which requires non-comedogenic, non-drying properties.",ok
43,P1138,Tinted moisturizer that doesn't clog pores or cause breakouts,problem_or_negative_constraint,Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,"{""relevance"": 1, ""justification"": ""The product is a tinted moisturizer with hydrating properties and SPF, supporting the core function. However, it explicitly causes breakouts and irritation in cons, directly contradicting the query's requirement of not causing breakouts.""}",1,"The product is a tinted moisturizer with hydrating properties and SPF, supporting the core function. However, it explicitly causes breakouts and irritation in cons, directly contradicting the query's requirement of not causing breakouts.",ok
11,P1147,Translucent setting powder that does not leave a white cast in photos,problem_or_negative_constraint,Translucent Loose Setting Powder,"{""relevance"": 3, ""justification"": ""The product is translucent loose setting powder with a 'no photo flashback' claim and soft matte finish, directly supporting the query. No contradiction exists in explicit requirements.""}",3,"The product is translucent loose setting powder with a 'no photo flashback' claim and soft matte finish, directly supporting the query. No contradiction exists in explicit requirements.",ok
5,P0122,Liquid blush,single_property,Blush Tape Liquid Blush,"{""relevance"": 3, ""justification"": ""The product is a liquid blush, matches the query's core requirement, and offers a dewy, radiant finish with claims for all skin types. No query-relevant contradiction exists in the evidence.""}",3,"The product is a liquid blush, matches the query's core requirement, and offers a dewy, radiant finish with claims for all skin types. No query-relevant contradiction exists in the evidence.",ok
16,P0027,Products for olive skin tone,broad_or_underspecified,Age Perfect 4-in-1 Tinted Face Balm Foundation,"{""relevance"": 3, ""justification"": ""The product explicitly supports medium/olive skin tones in its best uses. No query-relevant contradiction exists; all explicit requirements are affirmatively addressed.""}",3,The product explicitly supports medium/olive skin tones in its best uses. No query-relevant contradiction exists; all explicit requirements are affirmatively addressed.,ok
